,SaddleY@Mainsketch,UpperLeg@Mainsketch,HandleX@Mainsketch,HandleY@Mainsketch,Arm@Mainsketch,SaddleX+.2@Mainsketch,CrankLength@Mainsketch,LowerLeg@Mainsketch,TorsoLength@Mainsketch,Neckandhead@Mainsketch,TorsoWidth@Widthdef
Config_7237,0.4745448365688073,0.3595090939889782,0.5020971470496921,0.42666589059976967,0.6689249457542094,0.335901968059414,0.18962782167148673,0.5357233228047922,0.499253015496672,0.2628407376117485,0.3160551146003392
Config_7238,0.6808367249693839,0.40144364466423077,0.32559104169001324,0.5970253308441241,0.6205475821974077,0.4294887883686618,0.1689005158979246,0.49604532882463426,0.5391595186813306,0.30587845902973,0.3594454529991927
Config_7239,0.5969633859180572,0.43004163979971805,0.5862125628229918,0.6764358378023962,0.6430976212692742,0.4896191873508291,0.17679699530365428,0.46413395953602604,0.5694463681615161,0.2925932065097974,0.40019611391704124
Config_7240,0.6395363049327424,0.372067444510828,0.38868981248247697,0.488452294258715,0.6068057056672734,0.4541438685722561,0.18167388777269214,0.5057403415584275,0.4804672779690759,0.32980051768849794,0.328048333443631
Config_7241,0.5474501782271318,0.3916590025582733,0.46713227426337495,0.754158553913389,0.6320843035609602,0.2781243510618443,0.17274425554083114,0.5244044877351997,0.5507075278261108,0.3123039008051054,0.3485149569123891
Config_7242,0.5162648592070124,0.38695256042575155,0.5610974493644753,0.6142770684243921,0.614120530459978,0.31528907783329674,0.18490229276652267,0.49056752720952734,0.4916140594349993,0.27690086769708844,0.3434355413050963
Config_7243,0.7023576712635395,0.4497641851103001,0.4110598920458691,0.4624225903511359,0.6613451636122059,0.41859275331625195,0.16693066825033365,0.5297052813586228,0.5342265391368579,0.30903874398469633,0.28097118430792767
Config_7244,0.6186876700075556,0.4068328044302346,0.4845398371173315,0.5468219272779322,0.5503581461554159,0.46948596986116065,0.1747163251619466,0.5790654874804793,0.5583343498913529,0.29620268047926723,0.3223808581212137
Config_7245,0.5736097869075867,0.35079900137114617,0.44943745065659224,0.5803206698109498,0.6487681936981391,0.5245866160636461,0.17906947324825473,0.5195198143104602,0.5054230839574333,0.33891156071146633,0.38300193907418917
Config_7246,0.660080949051447,0.3772984654330963,0.5202687437677506,0.6528668029720536,0.6264600047004366,0.44115328342087967,0.13272156506338323,0.5430609796719952,0.5249866896565216,0.28852333034153116,0.3537924173211279
Config_7247,0.39644195227405055,0.4201688733489804,0.3618771404266899,0.5100212506643191,0.678415141049461,0.3514534877252014,0.17082203665574128,0.5010329772432154,0.6283359244454467,0.31577771123510884,0.3085577797914188
Config_7248,0.3766131033342911,0.3839989615181031,0.517945492780379,0.46604038757500593,0.5937373728725786,0.2693254512713714,0.16616816894404174,0.46190279193617356,0.5101668231471423,0.2911352073336537,0.36490969957172836
Config_7249,0.6575118736314512,0.4352362736948282,0.35803053420643477,0.6164972216240835,0.646613470295993,0.4068028588879188,0.1835866727446139,0.5142947288272052,0.5498768143075063,0.31811948102389287,0.3216334954540073
Config_7250,0.570524791158556,0.40340686711443696,0.6139034552072676,0.7110675932391859,0.6242868368398158,0.4524197198395826,0.15530825129912765,0.5349160974285658,0.5289744523010455,0.30470318375484334,0.27686419676514534
Config_7251,0.6160330783507034,0.34316397671043386,0.23388030419350292,0.36748921354454533,0.7113822484703775,0.4866672229280586,0.170103932109688,0.5237756659950367,0.5198485537412176,0.3274410169813175,0.3531164437906741
Config_7252,0.6996038220681012,0.37407931963615526,0.5582584636486029,0.5125179032102993,0.6115095401301,0.42809347505691864,0.17818776831369978,0.5517914131616226,0.49839959155008795,0.28140799179393133,0.381561836656128
Config_7253,0.5118110537092146,0.41543565915838276,0.4084262615655124,0.6555906936280049,0.6587898325702216,0.333689084726264,0.1616657250103811,0.5051619327711249,0.5385230876930109,0.3110612870401139,0.33268747416192296
Config_7254,0.5438919653230976,0.35440427839887606,0.6624082486798818,0.5991421560935583,0.6410195151340585,0.3496747516887463,0.16403251465237925,0.5722956035189073,0.5244187427722053,0.28681276402868927,0.33778789232314166
Config_7255,0.6369576234453741,0.42343194462303496,0.5371290052970996,0.5314079919321867,0.6659244868193628,0.5182037853101283,0.1494027524717865,0.4898330323214816,0.5438365787483059,0.3015529186281247,0.3587103651570651
Config_7256,0.5941519440819969,0.3685353078444447,0.42857120115214936,0.6350276450656667,0.6299977660901809,0.4673809588058109,0.16817030237152644,0.5004283124864136,0.5151458631944151,0.3223072148736837,0.29709399621730587
Config_7257,0.46792339073323574,0.38871572121125664,0.31976400759476103,0.5658078882222832,0.6037030211208323,0.3120477969062519,0.15889216931421946,0.5189285945045016,0.5336310558786561,0.3078460563707646,0.3721744767082736
Config_7258,0.4921056552598163,0.3337969046676184,0.4736700018423977,0.5221777242416986,0.621309207207158,0.3804576874565011,0.18203431364523529,0.5382697067163948,0.5266913719663134,0.2966321229279941,0.3558565622796773
Config_7259,0.6052545517626216,0.41208536650859484,0.3974610315112064,0.5907217915923654,0.5870975555531507,0.4226144491705025,0.1729869697370667,0.4695539411759802,0.5075130043527848,0.27791515976091186,0.33525595223163346
Config_7260,0.6472482797041024,0.3816056185764718,0.597176463213421,0.5574461135796164,0.6555521502493734,0.44582913353962356,0.19045519899217267,0.50746401700975,0.5360377466211959,0.3162334016862345,0.368365497062868
Config_7261,0.5576946311846394,0.4008017688761219,0.5088118684205507,0.625571602351225,0.6952475487553623,0.4016209599949576,0.17706843691284477,0.5263309490525266,0.5175218282606712,0.34069020135832606,0.2895014023287612
Config_7262,0.5287740983215616,0.3766660313866058,0.3726556500119852,0.8363484439003943,0.6622259091657102,0.3911946311376923,0.1793729831316469,0.47953712440319674,0.5411121082278443,0.2930645469778173,0.3027973967634993
Config_7263,0.710761499552113,0.4191611539567919,0.5273546077628575,0.5741067219883749,0.6149626276710493,0.4997110216166069,0.16288628052168275,0.5213160490977332,0.5016896142012927,0.3201302887255542,0.350462531665582
Config_7264,0.6265754155465288,0.3958381343834397,0.4561356348125101,0.5022967699854993,0.6382693505688546,0.4337488608528192,0.1710613038758692,0.5464120732197991,0.5221425327672898,0.265912888338826,0.3764860808781584
Config_7265,0.5826195150363489,0.3654978599563236,0.4910827636924816,0.6941050875091033,0.5991046376203006,0.41200669983688215,0.1853790376168853,0.512016230795482,0.5312824744006219,0.3127242088577973,0.3402998506975678
Config_7266,0.6678117119734358,0.38636395187381734,0.4187454858686837,0.6077125306690865,0.6798291367856562,0.45953959328140415,0.1572460796847356,0.531855472593108,0.553337565969933,0.2999501181490373,0.31852906112689694
Config_7267,0.43506850522832774,0.4456540106415725,0.5699623300995655,0.4506740504200417,0.6271750507994309,0.3690793539939075,0.17496908013306126,0.4926971667749483,0.5127017324211243,0.33066863705880073,0.36171269733209077
Config_7268,0.4117197732624052,0.3638879573179388,0.4030358473516764,0.6302453179716385,0.6539926172994655,0.4253350036670304,0.15632268119474269,0.5225354808455386,0.5552286648487859,0.2879670288246968,0.3919694588934819
Config_7269,0.6626532765141212,0.4047515440257437,0.5527307090860327,0.48550229426861996,0.6057987839944492,0.329011913723916,0.1744652381528183,0.48151008884954183,0.5139336275527348,0.31532754876871194,0.33652542524723217
Config_7270,0.5766520959102251,0.43967925628823346,0.47801770752325723,0.561638179045924,0.6903665486977425,0.3831874710462216,0.16667831584325163,0.5039978653226095,0.4880618028799638,0.30234545723910083,0.313422188386847
Config_7271,0.6213287965795953,0.375384868559373,0.5133491940138963,0.5949169238565384,0.6197780849594582,0.35984599710188736,0.16228662155230214,0.4562864356317676,0.5825398060638838,0.3234759859773318,0.3465948515853943
Config_7272,0.5205674226503666,0.3946330840289716,0.605180213776355,0.5268396328765215,0.5829733356743289,0.40421117141575325,0.17058278018999865,0.5333546474655422,0.5032261138974213,0.3086397937150263,0.32597965658698796
Config_7273,0.5509331236121745,0.380393255616507,0.4605546589389886,0.3245763986858273,0.6132649748533644,0.4146270654911323,0.15133481627182288,0.499204743044681,0.5645860923989953,0.2829115165433198,0.3201058696221485
Config_7274,0.728377697714013,0.42585971851226223,0.6470933143611137,0.5782487308885501,0.6604795717592143,0.3048113614644304,0.17250230874233013,0.5400909048481992,0.5186902700720819,0.3118867942948072,0.36328338465468873
Config_7275,0.6421103046336115,0.3995343891797564,0.37931750111269086,0.6501930263735283,0.6368982598785311,0.37200652523954864,0.16458345570659333,0.5177557118358764,0.4966194928766653,0.29913704394814267,0.3415532482540758
Config_7276,0.5997498622851132,0.32592287496439537,0.5762103504644064,0.458666809978016,0.6770656922560812,0.3938192160720761,0.1596390314176947,0.564354537063942,0.5482736323588847,0.3191070524421087,0.3052409993542071
Config_7277,0.6834725328757529,0.36997874530708597,0.30657949471023493,0.5446648812946261,0.596539957821615,0.34599512966121043,0.18887879111459155,0.5276533674543393,0.5278307182165598,0.25824845131708035,0.33138392233034414
Config_7278,0.48074234030027113,0.4105168519364774,0.4954676509199113,0.7021802777204211,0.6480453914841224,0.43665978794046345,0.1686579905681637,0.4883214832475899,0.4738486172973305,0.305486563978055,0.37890473944243547
Config_7279,0.45305421894751763,0.3727458618668388,0.6235545210642093,0.6866659124496547,0.6828889812548221,0.5323532438476636,0.17347510816275485,0.5108802065722176,0.4822299877492339,0.297479792412564,0.34916070618179634
Config_7280,0.6729953619424558,0.4137211780262476,0.45168077141235463,0.5358946969382438,0.6285932460838414,0.39902824589912145,0.15417409657421127,0.5962223569186905,0.530124404475608,0.3260273071405571,0.30010804002294184
Config_7281,0.5884469789485058,0.3922504113442303,0.5226104313752477,0.44189334054024315,0.6509685088515336,0.3531955145034554,0.18278628162049215,0.5304100741513809,0.5515598912382175,0.27975779845839316,0.3287256204186304
Config_7282,0.6317821173067597,0.3604324735370647,0.41365604536219314,0.7878797787649816,0.5712186315754392,0.3183318063490752,0.17762093615734814,0.5441290341309974,0.5000847038478935,0.31716291473215114,0.40407698648271884
Config_7283,0.5365247698934,0.4316316867422566,0.26878139586854266,0.4969224090527773,0.6166099386735229,0.4716603311190352,0.1924499327701961,0.477406631942542,0.5713813647591311,0.3454565723122161,0.3168956935724916
Config_7284,0.5023806475584569,0.35205953247874777,0.5421871843055035,0.5532247784385838,0.6341535005074912,0.45590332961504626,0.17154023816484643,0.5154407648460816,0.4926926211178403,0.2939880370683344,0.3095886050703324
Config_7285,0.694157752804109,0.39705514729426095,0.391673600881712,0.7210278777503856,0.7016275732113946,0.36608362491687685,0.1467123892543945,0.4661178508720685,0.5348259386995108,0.32119475835474026,0.35447414852451137
Config_7286,0.6106784945220013,0.42121365478695044,0.682334566877225,0.6209929216952913,0.6096874986609776,0.2851425528942204,0.1799965722382772,0.4966903375641021,0.5594587875470097,0.27020571201734056,0.38453252923182774
Config_7287,0.5642145934018439,0.38754057382722623,0.331024396994385,0.5174088845428338,0.6451974679484346,0.33804189607978385,0.17548012797954976,0.4850947096963159,0.45464084131795335,0.3135753943052331,0.3231181994732635
Config_7288,0.7409232293929944,0.45550650074303084,0.5043246106948744,0.6612043719800883,0.5906260038177932,0.4308958833358687,0.15809794447179945,0.525039676548734,0.525554631435242,0.2855944897450608,0.3666002619334821
Config_7289,0.6523795074110602,0.3670440891333748,0.5897465854850914,0.3907764796092722,0.6228108644216633,0.38855091038680944,0.1676783953930311,0.5063166653437069,0.5061305365901774,0.3007549276722463,0.28427659420100887
Config_7290,0.6527001652314556,0.4546449879170827,0.4474647700530277,0.7699664306204304,0.6852150777645155,0.4428833565009992,0.1721707030544285,0.5075355244881158,0.5371915576028677,0.33830878087858657,0.3119152246414158
Config_7291,0.5646148251956893,0.40745637579672,0.518234935612625,0.6365467802354667,0.6030232055890723,0.533459668623543,0.16420611229319754,0.48684621347638724,0.5644066307510553,0.28831623121456784,0.3354946075743436
Config_7292,0.6110150750134195,0.35190548400679456,0.4087576027073164,0.5328183347901532,0.640588595897419,0.4719373516403033,0.1591302429200019,0.49803829195583543,0.47350879449060723,0.3088889577828454,0.36870578491798256
Config_7293,0.5029927264144771,0.42108089318272063,0.2368771105631616,0.6004698557771478,0.6653259653175247,0.31869968559745704,0.168323117897058,0.516666119993819,0.5481758053924052,0.3238543587730363,0.29034145247153575
Config_7294,0.5369957924367736,0.3603185124349786,0.5374414929490398,0.6573202442011664,0.7077163479923005,0.28593181818568736,0.15563653621500345,0.44803181023873956,0.4879014724134158,0.2993921086557692,0.3032724134200779
Config_7295,0.6321064119716372,0.43142627332591826,0.6634888047082153,0.3758444629600917,0.6582722174124901,0.45612588034861323,0.1663284159594967,0.5319475152337508,0.5551067169830498,0.28335650134173324,0.3769240085414068
Config_7296,0.5888069585539932,0.37266150604312104,0.32051643928527573,0.7140494251988609,0.5928023869599505,0.4931603131725736,0.16186222341729625,0.5213917093844134,0.5031318962881405,0.3057314669401991,0.3405348865807119
Config_7297,0.45406015949713896,0.3921764102095535,0.4288716414682463,0.4682376254494535,0.6238281420664565,0.3383046042824648,0.17025365145130528,0.5028962418505042,0.5820402017595837,0.3194227410760195,0.36200331311133704
Config_7298,0.4814905372398607,0.32526110641762274,0.3978153679653529,0.45324728560197275,0.5983254402084699,0.3833569049565847,0.17121089214323007,0.48346683050993994,0.5593154025838392,0.28029163072864405,0.3652214994312545
Config_7299,0.68380289504393,0.389817688544595,0.5477108024221026,0.6090692491059968,0.6490405270715436,0.4815405331530774,0.14381490292410257,0.5238539349723711,0.5162668610375046,0.3104997668293793,0.3219149738455188
Config_7300,0.6000965010104153,0.41042083281213165,0.4739418834407113,0.6965532254484778,0.626728646722396,0.42550623754737577,0.17956538925031185,0.5519832097397381,0.49256024943375415,0.29774187197256946,0.27852659494132326
Config_7301,0.6424317757186879,0.3803170622561976,0.509093895418823,0.5039373550379628,0.6616736094652539,0.4043730673596691,0.17512795741609968,0.514366187021735,0.5451717069929706,0.34756286814340753,0.35336928452532457
Config_7302,0.5513634784609258,0.3994558512076581,0.5976586079500842,0.8800594261753759,0.6378407743601956,0.36004658154109137,0.18568864353174916,0.495474823522622,0.453211035385916,0.31745876213308877,0.33293029730075174
Config_7303,0.5210953422619553,0.3753040207189009,0.4564127942771502,0.6270213246658938,0.6550609746060201,0.3721873981906742,0.1731391007336949,0.5421608801066041,0.5514520979106307,0.27126742962672323,0.338023990296132
Config_7304,0.7054828507010669,0.4171269836946159,0.6351800145138949,0.48132705048239377,0.6071769065871306,0.46359967218177844,0.15330257901719194,0.5005041419855393,0.511367996677852,0.3073030260875262,0.3981525096007039
Config_7305,0.6216580507842323,0.3945581159770445,0.3730831263341292,0.5587589475237269,0.6936020252071105,0.4147913900762459,0.18226463097352405,0.47522989604723637,0.48201822524020976,0.2942717879298218,0.35898490832554464
Config_7306,0.577029522903286,0.36378499551229676,0.5703442553995648,0.5920299627387131,0.6208340858938263,0.4368438288323806,0.17723966584177006,0.5098150498287095,0.571128081062937,0.3332145353361876,0.29768873874161755
